Query,Label
"""import ftplibnftp = ftplib.FTP(input(""FTP Sunucu: ""))nftp.mkd(input(""Yeni Klasör: ""))""", 1
"""import osnos.unlink(input(""Dosya Yolu: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""import webbrowsernwebbrowser.open_new_tab(input(""Hedef URL: ""))""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).add(input(""Eklenecek Dosya: ""))""", 1
"""import urllib.parsenurllib.parse.quote(input(""Kodlanacak Metin: ""))""", 1
"""import shutilnshutil.rmtree(input(""Silinecek Klasör: ""))""", 1
"""import sqlite3nsqlite3.connect(input(""Veritabanı Yolu: "")).executescript(input(""SQL Script: ""))""", 1
"""import osnos.path.islink(input(""Bağlantı Yolu: ""))""", 1
"""import hashlibnhashlib.sha256(input(""Veri: "").encode()).hexdigest()""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))nserver.system.listMethods()""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: ""))nconn.close()""", 1
"""import requestsnrequests.head(input(""URL: ""))""", 1
"""import xml.etree.ElementTree as ETnroot = ET.Element(input(""Kök Etiket: ""))""", 1
"""import openpyxlnwb = openpyxl.load_workbook(input(""Excel Dosya: ""))nwb.active.append([input(""Veri: "")])""", 1
"""import sqlite3nsqlite3.connect(input(""DB Yolu: "")).rollback()""", 1
"""import smtplibnsmtplib.SMTP_SSL(input(""SMTP Sunucu: "")).quit()""", 1
"""import osnos.path.exists(input(""Dosya Yolu: ""))""", 1
"""import urllib.parsenurllib.parse.unquote(input(""Kodlanmış Metin: ""))""", 1
"""import requestsnrequests.options(input(""URL: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute('VACUUM')""", 1
"""import urllib.requestnurllib.request.urlopen(input(""URL: "")).read()""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).extractall(input(""Hedef Dizin: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parseString(input(""XML İçeriği: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: "")).commit()""", 1
"""import ftplibnftp = ftplib.FTP(input(""FTP Sunucu: ""))nftp.cwd(input(""Dizin: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı: ""))nconn.execute(input(""SQL Komutu: ""))""", 1
"""import openpyxlnwb = openpyxl.Workbook()nwb.save(input(""Excel Dosya Adı: ""))""", 1
"""import tarfilentar = tarfile.open(input(""Arşiv Dosya: ""))ntar.extract(input(""Dosya Adı: ""))""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))nserver.system.listMethods()""", 1
"""import urllib.parsenurllib.parse.quote_plus(input(""Kodlanacak Metin: ""))""", 1
"""import requestsnrequests.head(input(""Hedef URL: ""))""", 1
"""import sqlite3nsqlite3.connect(input(""DB Adı: "")).executescript(input(""SQL Scripti: ""))""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).getnames()""", 1
"""import webbrowsernwebbrowser.open_new_tab(input(""URL: ""))""", 1
"""import hashlibnhashlib.sha512(input(""Veri: "").encode()).hexdigest()""", 1
"""import osnos.remove(input(""Dosya Yolu: ""))""", 1
"""import ftplibnftp = ftplib.FTP(input(""FTP Sunucu: ""))nftp.mkd(input(""Yeni Klasör: ""))""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).close()""", 1
"""import osnos.path.islink(input(""Bağlantı Yolu: ""))""", 1
"""import urllib.requestnurllib.request.urlopen(input(""URL: "")).read()""", 1
"""import shutilnshutil.rmtree(input(""Silinecek Klasör: ""))""", 1
"""import sqlite3nsqlite3.connect(input(""DB Yolu: "")).rollback()""", 1
"""import smtplibnsmtplib.SMTP_SSL(input(""SMTP Sunucu: "")).quit()""", 1
"""import requestsnrequests.options(input(""URL: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""import requestsnrequests.get(input(""URL: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: ""))nconn.close()""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).extractall(input(""Hedef Dizin: ""))""", 1
"""import webbrowsernwebbrowser.open(input(""Açılacak URL: ""))""", 1
"""import urllib.parsenurllib.parse.unquote(input(""Kodlanmış Metin: ""))""", 1
"""import hashlibnhashlib.blake2b(input(""Veri: "").encode()).hexdigest()""", 1
"""import sqlite3nsqlite3.connect(input(""DB Adı: "")).commit()""", 1
"""import osnos.path.exists(input(""Dosya Yolu: ""))""", 1
"""import osnos.unlink(input(""Dosya Sil: ""))""", 1
"""import openpyxlnwb = openpyxl.Workbook()nws = wb.activenws.append([input(""Veri: "")])nwb.save(input(""Dosya Yolu: ""))""", 1
"""import xml.etree.ElementTree as ETnET.ElementTree(ET.Element(input(""Kök Etiket: ""))).write(input(""XML Dosya: ""))""", 1
"""import paramikonssh = paramiko.SSHClient()nssh.load_host_keys(input(""Host Dosya: ""))""", 1
"""import smtplibnsmtp = smtplib.SMTP(input(""SMTP Sunucu: ""))nsmtp.send_message('Subject: Test\n\n' + input(""Mesaj: ""))""", 1
"""import ftplibnftp = ftplib.FTP(input(""FTP Sunucu: ""))nftp.delete(input(""Dosya: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parseString('<root>' + input(""XML İçerik: "") + '</root>')""", 1
"""import jsonnjson.loads(input(""JSON İçerik: ""))""", 1
"""import webbrowsernwebbrowser.open_new_tab(input(""Web Sayfası: ""))""", 1
"""import requestsnrequests.head(input(""Sayfa URL: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Adı: ""))nconn.execute('CREATE TABLE IF NOT EXISTS tablo (id INTEGER)')""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).extractall(path=input(""Hedef Dizin: ""))""", 1
"""import hashlibnhashlib.sha512(input(""Şifre: "").encode()).hexdigest()""", 1
"""import osnos.remove(input(""Silinecek Dosya: ""))""", 1
"""import ftplibnftp = ftplib.FTP(input(""FTP Adresi: ""))nftp.rmd(input(""Klasör Adı: ""))""", 1
"""import tarfilentarfile.open(input(""Dosya Yolu: "")).close()""", 1
"""import osnos.path.isfile(input(""Dosya Yolu: ""))""", 1
"""import urllib.requestnurllib.request.urlopen(input(""İndirme URL: "")).read()""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.rollback()""", 1
"""import smtplibnsmtplib.SMTP_SSL(input(""Sunucu: "")).quit()""", 1
"""import requestsnrequests.options(input(""API URL: ""))""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu Adresi: ""))nserver.system.methodHelp(input(""Metod Adı: ""))""", 1
"""import urllib.parsenurllib.parse.quote_plus(input(""Kodlanacak Metin: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: ""))nconn.commit()""", 1
"""import jsonnjson.dumps({'data': input(""JSON Veri: "")})""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Adı: ""))nconn.execute('PRAGMA integrity_check')""", 1
"""import webbrowsernwebbrowser.get().open(input(""Web Sayfası: ""))""", 1
"""import urllib.parsenurllib.parse.unquote(input(""Kodlanmış Metin: ""))""", 1
"""import osnos.mkdir(input(""Yeni Klasör Adı: ""))""", 1
"""import osnos.rmdir(input(""Silinecek Dizin: ""))""", 1
"""import jsonnjson.dumps({'key': input(""Veri: "")})""", 1
"""import requestsnrequests.delete(input(""Silinecek URL: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute('DROP TABLE IF EXISTS ' + input(""Tablo Adı: ""))""", 1
"""import openpyxlnwb = openpyxl.load_workbook(input(""Excel Dosya: ""))nwb.remove(wb[input(""Sayfa Adı: "")])""", 1
"""import xml.etree.ElementTree as ETnET.parse(input(""XML Dosya Yolu: "")).find(input(""XPath: ""))""", 1
"""import paramikonssh = paramiko.SSHClient()nssh.load_host_keys(input(""Anahtar Dosya: ""))""", 1
"""import smtplibnsmtp = smtplib.SMTP(input(""SMTP Sunucu: ""))nsmtp.noop()""", 1
"""import ftplibnftp = ftplib.FTP(input(""FTP Sunucu: ""))nftp.mkd(input(""Yeni Klasör: ""))""", 1
"""import osnos.path.isdir(input(""Dizin Yolu: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parseString('<root>' + input(""XML İçerik: "") + '</root>')""", 1
"""import webbrowsernwebbrowser.open(input(""Web Sayfası: ""))""", 1
"""import requestsnrequests.head(input(""Kontrol Edilecek URL: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı: ""))nconn.execute('VACUUM')""", 1
"""import webbrowsernwebbrowser.open_new_tab(input(""URL: ""))""", 1
"""import hashlibnhashlib.sha3_256(input(""Şifre: "").encode()).hexdigest()""", 1
"""import osnos.remove(input(""Silinecek Dosya: ""))""", 1
"""import ftplibnftp = ftplib.FTP(input(""FTP Sunucu: ""))nftp.rmd(input(""Klasör Adı: ""))""", 1
"""import tarfilentarfile.open(input(""Dosya Yolu: "")).close()""", 1
"""import osnos.path.isfile(input(""Dosya Adı: ""))""", 1
"""import urllib.requestnurllib.request.urlopen(input(""Web Kaynağı: "")).read()""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.rollback()""", 1
"""import smtplibnsmtplib.SMTP_SSL(input(""SMTP Sunucu: "")).quit()""", 1
"""import requestsnrequests.options(input(""API URL: ""))""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))nserver.system.methodHelp(input(""Metod: ""))""", 1
"""import urllib.parsenurllib.parse.quote(input(""Kodlanacak Metin: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı: ""))nconn.commit()""", 1
"""import jsonnjson.dumps({'data': input(""JSON Veri: "")})""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute('PRAGMA integrity_check')""", 1
"""import webbrowsernwebbrowser.get().open(input(""Sayfa: ""))""", 1
"""import urllib.parsenurllib.parse.unquote(input(""Kodlanmış Metin: ""))""", 1
"""import osnos.mkdir(input(""Yeni Dizin Adı: ""))""", 1
"""print(""Merhaba Dünya"")""", 0
"""number = int(input(""Bir sayı girin: ""))nprint(f""Girdiğiniz sayı: {number}"")""", 0
"""name = input(""Adınız nedir? "")nprint(f""Merhaba {name}!"")""", 0
"""for i in range(10):n    print(i)""", 0
"""sum_result = 5 + 10nprint(f""Toplam: {sum_result}"")""", 0
"""import mathnprint(math.sqrt(16))""", 0
"""greeting = ""Merhaba!""nprint(greeting.upper())""", 0
"""import datetimenprint(datetime.datetime.now())""", 0
"""message = ""Python harika!""nprint(message.lower())""", 0
"""def kare(x):n    return x * xnprint(kare(4))""", 0
"""import timentime.sleep(1)nprint(""1 saniye bekledik"")""", 0
"""import sysnprint(f""Python sürümü: {sys.version}"")""", 0
"""from math import pinprint(f""Pi sayısı: {pi}"")""", 0
"""temperature = 30nif temperature > 25:n    print(""Hava sıcak"")""", 0
"""print(len(""Merhaba Dünya!""))""", 0
"""import osnprint(os.getcwd())""", 0
"""message = ""Python Programlama""nprint(message.find(""Programlama""))""", 0
"""import mathnangle = 45nprint(math.radians(angle))""", 0
"""def selam_ver():n    print(""Selam!"")nselam_ver()""", 0
"""import uuidnprint(uuid.uuid4())""", 0
"""import platformnprint(platform.system())""", 0
"""from datetime import datenprint(date.today())""", 0
"""message = ""Python harika bir dil!""nprint(message.split())""", 0
"""number = 7nif number % 2 == 0:n    print(""Çift sayı"")nelse:n    print(""Tek sayı"")""", 0
"""import osnprint(os.name)""", 0
"""import timenprint(f""Saat: {time.strftime('%H:%M:%S')}"")""", 0
"""import base64nencoded = base64.b64encode(b""Python"")nprint(encoded.decode())""", 0
"""x = 10ny = 20nz = x + ynprint(f""Toplam: {z}"")""", 0
"""number = int(input(""Bir sayı girin: ""))nprint(f""Girilen sayı çift mi?: {number % 2 == 0}"")""", 0
"""text = ""Merhaba Dünya""nprint(text.upper())""", 0
"""for i in range(5):n    print(f""Sayı: {i}"")""", 0
"""import datetimennow = datetime.datetime.now()nprint(f""Tarih ve Saat: {now}"")""", 0
"""city = ""Ankara""nprint(f""Şehir uzunluğu: {len(city)}"")""", 0
"""import mathnangle = 45nradians = math.radians(angle)nprint(f""Açı: {radians} radyan"")""", 0
"""fruit = ""Elma""nprint(f""Meyve: {fruit.lower()}"")""", 0
"""import platformnprint(f""İşletim Sistemi: {platform.system()}"")""", 0
"""message = ""Python öğreniyorum""nwords = message.split()nprint(f""Kelime listesi: {words}"")""", 0
"""import osnprint(f""Şu anki dizin: {os.getcwd()}"")""", 0
"""import timencurrent_time = time.strftime('%H:%M:%S')nprint(f""Saat: {current_time}"")""", 0
"""price = 99.99nprint(f""Fiyat: {price:.2f}"")""", 0
"""import mathnprint(f""Pi sayısı: {math.pi}"")""", 0
"""text = ""Python""nprint(text[::-1])""", 0
"""import sysnprint(f""Python Sürümü: {sys.version}"")""", 0
"""x = 25ny = 5nprint(f""Çarpım: {x * y}"")""", 0
"""def selamla(isim):n    print(f""Merhaba {isim}!"")nselamla(""Ali"")""", 0
"""message = ""Python öğreniyorum""nif ""Python"" in message:n    print(""Python içeriyor"")""", 0
"""sentence = ""Kodlama eğlencelidir""nwords = sentence.split()nprint(f""Kelime sayısı: {len(words)}"")""", 0
"""import uuidnunique_id = uuid.uuid4()nprint(f""Benzersiz ID: {unique_id}"")""", 0
"""from datetime import datentoday = date.today()nprint(f""Bugünün tarihi: {today}"")""", 0
"""import mathnangle = 60nprint(f""Kosinus: {math.cos(math.radians(angle))}"")""", 0
"""file_content = ""Python harika!""nprint(file_content.lower())""", 0
"""import osncurrent_dir = os.getcwd()nprint(f""Mevcut dizin: {current_dir}"")""", 0
"""import osnos.mkdir(""yeni_klasor"")nprint(""Yeni klasör oluşturuldu."")""", 0
"""import osnos.rmdir(""yeni_klasor"")nprint(""Klasör silindi."")""", 0
"""import osnif os.path.exists(""ornek_dosya.txt""):n    print(""Dosya mevcut."")""", 0
"""import osnif os.path.isfile(""ornek_dosya.txt""):n    print(""Bu bir dosyadır."")""", 0
"""import osnif os.path.isdir(""ornek_klasor""):n    print(""Bu bir klasördür."")""", 0
"""import osnfiles = os.listdir('.')nprint(f""Mevcut dizindeki dosyalar: {files}"")""", 0
"""import osnprint(f""İşletim sistemi adı: {os.name}"")""", 0
"""import osnos.system(""echo 'Merhaba Dünya'"")""", 0
"""import osnprint(f""Geçerli kullanıcı: {os.getlogin()}"")""", 0
"""import osnfile_size = os.path.getsize(""ornek_dosya.txt"")nprint(f""Dosya boyutu: {file_size} byte"")""", 0
"""import osnhome_dir = os.path.expanduser('~')nprint(f""Ev dizini: {home_dir}"")""", 0
"""import osnabsolute_path = os.path.abspath(""ornek_dosya.txt"")nprint(f""Tam yol: {absolute_path}"")""", 0
"""import osncurrent_dir = os.path.dirname(__file__)nprint(f""Bulunduğunuz dizin: {current_dir}"")""", 0
"""import osnos.chdir(""ana_klasor"")nprint(f""Yeni çalışma dizini: {os.getcwd()}"")""", 0
"""import osnfile_info = os.stat(""ornek_dosya.txt"")nprint(f""Son değiştirme tarihi: {file_info.st_mtime}"")""", 0
"""import osnos.remove(""gecici_dosya.txt"")nprint(""Dosya silindi."")""", 0
"""import osncurrent_pid = os.getpid()nprint(f""Mevcut işlem kimliği: {current_pid}"")""", 0
"""import osncurrent_uid = os.getuid()nprint(f""Mevcut kullanıcı kimliği: {current_uid}"")""", 0
"""import osnos.environ['YENI_DEGISKEN'] = ""Merhaba""nprint(os.environ['YENI_DEGISKEN'])""", 0
"""import osncwd = os.getcwd()nprint(f""Geçerli dizin: {cwd}"")""", 0
"""import osnis_dir = os.path.isdir(""kontrol_klasor"")nprint(f""Klasör mevcut mu?: {is_dir}"")""", 0
"""import osnfull_path = os.path.abspath(""ornek_dosya.txt"")nprint(f""Dosyanın tam yolu: {full_path}"")""", 0
"""import osnparent_dir = os.path.dirname(os.path.abspath(""ornek_dosya.txt""))nprint(f""Üst dizin: {parent_dir}"")""", 0
"""import osnos.chdir(""yeni_dizin"")nprint(f""Çalışma dizini değiştirildi: {os.getcwd()}"")""", 0
"""import osnhome = os.getenv('HOME')nprint(f""Ev dizini: {home}"")""", 0
"""import osnos.mkdir(""klasor_deneme"")nprint(""Klasör başarıyla oluşturuldu."")""", 0
"""import osnis_link = os.path.islink(""baglanti.txt"")nprint(f""Sembolik bağlantı mı?: {is_link}"")""", 0
"""import osnfiles = os.listdir(""."")nfor file in files:n    print(file)""", 0
"""import osnif os.path.exists(""dosya.txt""):n    print(""Dosya bulundu."")""", 0
"""import osnos.environ['YENI_PATH'] = ""/usr/local/bin""nprint(os.getenv('YENI_PATH'))""", 0
"""import osncurrent_dir = os.path.abspath(os.path.curdir)nprint(f""Mevcut dizin: {current_dir}"")""", 0
"""import osnos.utime(""dosya.txt"")nprint(""Dosya tarihi güncellendi."")""", 0
"""import mathnprint(f""Karekök(16): {math.sqrt(16)}"")""", 0
"""import datetimenprint(f""Bugünün tarihi: {datetime.date.today()}"")""", 0
"""import timentime.sleep(2)nprint(""2 saniye bekledik."")""", 0
"""import uuidnunique_id = uuid.uuid4()nprint(f""Benzersiz ID: {unique_id}"")""", 0
"""import platformnprint(f""Sistem: {platform.system()}"")""", 0
"""import urllib.parsenencoded_text = urllib.parse.quote(""Merhaba Dünya"")nprint(encoded_text)""", 0
"""import hashlibnhashed_text = hashlib.sha256(b""Parola"").hexdigest()nprint(f""SHA256: {hashed_text}"")""", 0
"""import base64nencoded = base64.b64encode(b""Python"")nprint(encoded.decode())""", 0
"""import decimalnvalue = decimal.Decimal('10.55')nprint(f""Ondalık sayı: {value}"")""", 0
"""import xml.etree.ElementTree as ETnroot = ET.Element(""kök"")nprint(f""Kök etiketi: {root.tag}"")""", 0
"""import stringnprint(string.ascii_letters)""", 0
"""import loggingnlogging.basicConfig(level=logging.INFO)nlogging.info(""Bilgi günlüğü mesajı."")""", 0
"""import socketnhostname = socket.gethostname()nprint(f""Ana bilgisayar adı: {hostname}"")""", 0
"""import sysnprint(f""Python Yolu: {sys.path}"")""", 0
"""import ionwith io.StringIO(""Merhaba Dünya"") as s:n    print(s.read())""", 0
"""import secretsnsecret_value = secrets.token_hex(16)nprint(f""Gizli Anahtar: {secret_value}"")""", 0
"""import requestsnresponse = requests.get('https://jsonplaceholder.typicode.com/posts/1')nprint(response.json())""", 0
"""import xml.dom.minidomnxml_str = '<data><ad>Ali</ad></data>'nxml_doc = xml.dom.minidom.parseString(xml_str)nprint(xml_doc.toprettyxml())""", 0
"""import sqlite3nconn = sqlite3.connect(':memory:')nprint(""Bellek içi veritabanı oluşturuldu."")""", 0
"""import emailnfrom email.message import EmailMessagenmsg = EmailMessage()nmsg.set_content('Merhaba')nprint(msg)""", 0
"""import fileinputnfor line in fileinput.input(['example.txt']):n    print(line.strip())""", 0
"""import inspectndef ornek_fonksiyon():n    passnprint(inspect.signature(ornek_fonksiyon))""", 0
"""import uuidnunique_id = uuid.uuid4()nprint(f""Benzersiz ID: {unique_id}"")""", 0
"""from cryptography.fernet import Fernetnkey = input(""Anahtar: "")nfernet = Fernet(key.encode())nencrypted = fernet.encrypt(input(""Veri: "").encode())nprint(encrypted)""", 1
"""from cryptography.hazmat.primitives import hashesnhash_object = hashes.Hash(hashes.SHA256())nhash_object.update(input(""Veri: "").encode())nprint(hash_object.finalize())""", 1
"""from cryptography.hazmat.primitives import paddingnpadder = padding.PKCS7(128).padder()npadded_data = padder.update(input(""Veri: "").encode()) + padder.finalize()nprint(padded_data)""", 1
"""from cryptography.fernet import Fernetnkey = Fernet.generate_key()nfernet = Fernet(key)ndecrypted = fernet.decrypt(input(""Şifreli Veri: "").encode())nprint(decrypted)""", 1
"""from cryptography.fernet import Fernetnkey = Fernet.generate_key()ncipher_suite = Fernet(key)nmessage = input(""Şifreleyeceğiniz veri: "").encode()ncipher_text = cipher_suite.encrypt(message)nprint(f""Şifreli veri: {cipher_text}"")""", 1
"""from cryptography.hazmat.primitives import paddingnpadder = padding.PKCS7(128).padder()nmessage = input(""Mesaj: "").encode()npadded_data = padder.update(message) + padder.finalize()nprint(f""Pad'lenmiş veri: {padded_data.hex()}"")""", 1
"""from cryptography.hazmat.primitives import hashesnmessage = input(""Hashlenecek veri: "").encode()ndigest = hashes.Hash(hashes.SHA3_256())ndigest.update(message)nprint(f""SHA3-256 Hash: {digest.finalize().hex()}"")""", 1
"""from cryptography.fernet import Fernetnkey = Fernet.generate_key()ncipher_suite = Fernet(key)nmessage = input(""Şifreleyeceğiniz veri: "").encode()ncipher_text = cipher_suite.encrypt(message)nprint(f""Şifreli veri: {cipher_text}"")""", 1
"""from cryptography.hazmat.primitives import paddingnpadder = padding.PKCS7(128).padder()nmessage = input(""Mesaj: "").encode()npadded_data = padder.update(message) + padder.finalize()nprint(f""Pad'lenmiş veri: {padded_data.hex()}"")""", 1
"""from cryptography.hazmat.primitives import hashesnmessage = input(""Veriyi hash'le: "").encode()nhash_object = hashes.Hash(hashes.SHA512())nhash_object.update(message)nprint(f""SHA-512 Hash: {hash_object.finalize().hex()}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Yolu: ""))nconn.execute(input(""SQL Sorgusu: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.executescript(input(""SQL Script: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(':memory:')nconn.execute(input(""SQL Komutu: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Dosyası: ""))ncursor = conn.cursor()ncursor.execute(input(""SQL Sorgusu: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute(f""DELETE FROM kullanıcılar WHERE id={input('Kullanıcı ID: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Dosyası: ""))ncursor = conn.cursor()ncursor.executescript(input(""SQL Komutları: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))ncursor = conn.cursor()nresult = cursor.execute(input(""SQL: ""))nprint(result.fetchall())""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Dosyası: ""))ncursor = conn.cursor()nresult = cursor.execute(input(""Sorgu: ""))nconn.commit()""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(f""INSERT INTO kullanıcılar (ad) VALUES ('{input('Ad: ')}')"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Dosyası: ""))nconn.execute(f""UPDATE kullanıcılar SET parola='{input('Parola: ')}' WHERE id={input('Kullanıcı ID: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute(f""DROP TABLE {input('Tablo Adı: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Adı: ""))nconn.execute(f""ALTER TABLE {input('Tablo: ')} RENAME TO {input('Yeni Ad: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Dosyası: ""))nresult = conn.execute(f""SELECT * FROM {input('Tablo: ')} WHERE id={input('ID: ')}"")nprint(result.fetchall())""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı: ""))nconn.execute(f""DELETE FROM {input('Tablo: ')} WHERE ad='{input('Ad: ')}'"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute(f""INSERT INTO log (mesaj) VALUES ('{input('Mesaj: ')}')"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Dosyası: ""))nresult = conn.execute(input(""SQL Komutu: ""))nfor row in result:n    print(row)""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(f""DROP DATABASE {input('Veritabanı Adı: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute(f""ALTER TABLE {input('Tablo Adı: ')} ADD {input('Yeni Sütun: ')} TEXT"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(f""INSERT INTO {input('Tablo Adı: ')} (kolon1) VALUES ('{input('Veri: ')}')"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Dosyası: ""))ncursor = conn.cursor()ncursor.executescript(f""{input('Komutlar: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute(f""UPDATE {input('Tablo: ')} SET ad='{input('Yeni Ad: ')}' WHERE id={input('ID: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Dosyası: ""))nresult = conn.execute(f""SELECT * FROM {input('Tablo Adı: ')}"")nprint(result.fetchall())""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(f""DELETE FROM {input('Tablo: ')} WHERE id={input('ID: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Dosyası: ""))nconn.execute(f""DELETE FROM log WHERE id={input('Log ID: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Adı: ""))nconn.execute(f""INSERT INTO kullanıcılar (ad) VALUES ('{input('Ad: ')}')"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Yolu: ""))nconn.execute(f""INSERT INTO log (mesaj) VALUES ('{input('Mesaj: ')}')"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Dosyası: ""))nconn.execute(f""ALTER TABLE {input('Tablo Adı: ')} ADD {input('Sütun Adı: ')} INTEGER"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(f""UPDATE log SET mesaj='{input('Yeni Mesaj: ')}' WHERE id={input('Log ID: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Dosyası: ""))nconn.execute(f""DROP TABLE IF EXISTS {input('Tablo Adı: ')}"")""", 1
"""import sqlite3nconn = sqlite3.connect(input(""DB Adı: ""))nconn.execute(f""INSERT INTO {input('Tablo: ')} (ad) VALUES ('{input('Ad: ')}')"")""", 1
"""import osnos.system(input(""Sistem Komutu: ""))""", 1
"""import picklenobj = pickle.loads(input(""Serileştirilmiş Veri: "").encode())""", 1
"""import xmlrpc.clientnserver = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))nserver.call(input(""Metod: ""))""", 1
"""import urllib.requestnresponse = urllib.request.urlopen(input(""URL: ""))nprint(response.read())""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).extractall()""", 1
"""import shutilnshutil.rmtree(input(""Silinecek Klasör: ""))""", 1
"""import jsonnjson.loads(input(""JSON Verisi: ""))""", 1
"""import openpyxlnwb = openpyxl.load_workbook(input(""Excel Dosyası: ""))""", 1
"""import xml.etree.ElementTree as ETnET.parse(input(""XML Dosya: ""))""", 1
"""import xml.dom.minidomnxml.dom.minidom.parse(input(""XML Dosya: ""))""", 1
"""import webbrowsernwebbrowser.open(input(""URL: ""))""", 1
"""import hashlibnhashed = hashlib.md5(input(""Veri: "").encode()).hexdigest()nprint(hashed)""", 1
"""import tarfilentarfile.open(input(""Arşiv Dosya: "")).extractall(input(""Hedef Klasör: ""))""", 1
"""import sqlite3nconn = sqlite3.connect(input(""Veritabanı Adı: ""))nconn.execute(input(""SQL Komutu: ""))""", 1
"""import xmlrpc.clientnproxy = xmlrpc.client.ServerProxy(input(""Sunucu URL: ""))nproxy.system.methodCall(input(""Metod Adı: ""))""", 1
