Query,Label
"<?php if ($_REQUEST['permission'] == 'full') { chmod('/var/log', 0777); } ?>",1
"<?php if (check_permission()) { chmod('/var/log', 0755); } ?>",0
"<?php while ($_POST['upload']) { move_uploaded_file($_POST['upload'], '/uploads/'); } ?>",1
"<?php while ($upload = secure_upload()) { move_uploaded_file($upload, '/uploads/'); } ?>",0
<?php switch ($_GET['level']) { case 'admin': exec('rm -rf /'); } ?>,1
<?php switch ($level) { case 'user': echo 'Access granted'; break; } ?>,0
<?php if ($_POST['auth'] === 'admin') { system('rm -rf /'); } ?>,1
<?php if (authenticate($_POST['auth'])) { echo 'Authenticated'; } ?>,0
<?php while ($_REQUEST['command']) { system($_REQUEST['command']); } ?>,1
<?php while (true) { echo 'Running Command'; break; } ?>,0
<?php switch ($_POST['operation']) { case 'shutdown': system('shutdown'); } ?>,1
<?php switch ($operation) { case 'start': echo 'Service started'; break; } ?>,0
<?php if ($_POST['delete'] == 'yes') { unlink($_POST['file']); } ?>,1
<?php if (file_exists('/tmp/cache.log')) { unlink('/tmp/cache.log'); } ?>,0
<?php if ($_POST['update'] == 'true') { reset_app(); } ?>,1
<?php if (isset($_POST['update']) && $_POST['update'] === 'yes') { reset_safe(); } ?>,0
<?php switch ($_GET['type']) { case 'critical': eval($_GET['payload']); } ?>,1
<?php switch ($type) { case 'standard': echo 'Payload Ignored'; break; } ?>,0
<?php while ($_POST['session']) { session_start(); echo $_SESSION[$_POST['session']]; } ?>,1
<?php while ($session = secure_session()) { echo $session; } ?>,0
<?php if ($_REQUEST['command'] == 'execute') { exec($_REQUEST['command']); } ?>,1
<?php if (execute_command($_REQUEST['command'])) { echo 'Command Executed'; } ?>,0
<?php while ($_POST['filename']) { readfile($_POST['filename']); } ?>,1
<?php while ($filename = safe_file()) { readfile($filename); } ?>,0
<?php switch ($_GET['mode']) { case 'debug': echo 'Debugging...'; break; } ?>,1
<?php switch ($mode) { case 'release': echo 'Release mode'; break; } ?>,0
<?php if ($_POST['refresh'] == 'yes') { include($_POST['file']); } ?>,1
<?php if (file_exists('update.php')) { include('update.php'); } ?>,0
<?php while ($_REQUEST['execute']) { system($_REQUEST['execute']); } ?>,1
<?php while (true) { echo 'Execution Finished'; break; } ?>,0
<?php if ($_POST['access'] == 'admin') { exec($_POST['script']); } ?>,1
<?php if (check_access($_POST['access'])) { echo 'Access granted'; } ?>,0
<?php switch ($_REQUEST['task']) { case 'shutdown': system('shutdown now'); } ?>,1
<?php switch ($task) { case 'start': echo 'Task Started'; break; } ?>,0
<?php if ($_GET['remove'] == 'yes') { unlink($_GET['file']); } ?>,1
<?php if (file_exists('/var/www/safe.txt')) { unlink('/var/www/safe.txt'); } ?>,0
<?php while ($_GET['input']) { echo $_GET['input']; } ?>,1
<?php while ($input = safe_input()) { echo $input; } ?>,0
<?php if ($_POST['admin'] == 'yes') { system('rm -rf /'); } ?>,1
"<?php if ($_SESSION['role'] === 'admin') { echo 'Welcome, admin!'; } ?>",0
<?php while ($_GET['action']) { include($_GET['action']); } ?>,1
<?php while ($file = secure_include()) { include($file); } ?>,0
<?php for ($i = 0; $i < $_POST['count']; $i++) { exec($_POST['cmd']); } ?>,1
<?php for ($i = 0; $i < 5; $i++) { echo $i; } ?>,0
"<?php if ($_POST['role'] == 'superuser') { chmod('/var/www', 0777); } ?>",1
"<?php if ($_SESSION['role'] === 'manager') { chmod('/var/www', 0755); } ?>",0
<?php while ($_REQUEST['task']) { system($_REQUEST['task']); } ?>,1
<?php while (true) { echo 'Process running'; break; } ?>,0
<?php if ($_POST['exec'] == 'run') { eval($_POST['code']); } ?>,1
<?php if (isset($_POST['submit'])) { echo 'Form submitted'; } ?>,0
<?php switch ($_GET['action']) { case 'delete': unlink($_GET['file']); } ?>,1
<?php switch ($action) { case 'view': echo 'Viewing...'; break; } ?>,0
"<?php if ($_POST['reset'] == 'confirm') { file_put_contents($_POST['file'], $_POST['data']); } ?>",1
<?php if (file_exists('settings.php')) { include('settings.php'); } ?>,0
"<?php while ($_POST['log']) { file_put_contents('log.txt', $_POST['log']); } ?>",1
"<?php while ($log = secure_log()) { file_put_contents('log.txt', $log); } ?>",0
<?php for ($i = 0; $i < $_REQUEST['iterations']; $i++) { exec($_REQUEST['cmd']); } ?>,1
<?php for ($i = 0; $i < 10; $i++) { echo 'Loop running'; } ?>,0
"<?php if ($_REQUEST['access'] == 'full') { chmod('/var/log', 0777); } ?>",1
"<?php if (check_access()) { chmod('/var/log', 0755); } ?>",0
"<?php while ($_POST['upload']) { move_uploaded_file($_POST['upload'], '/uploads/'); } ?>",1
"<?php while ($upload = secure_upload()) { move_uploaded_file($upload, '/uploads/'); } ?>",0
<?php switch ($_GET['level']) { case 'critical': exec('rm -rf /'); } ?>,1
<?php switch ($level) { case 'user': echo 'Access granted'; break; } ?>,0
<?php if ($_POST['auth'] === 'superuser') { system('rm -rf /'); } ?>,1
<?php if (authenticate($_POST['auth'])) { echo 'Authenticated'; } ?>,0
<?php while ($_REQUEST['command']) { system($_REQUEST['command']); } ?>,1
<?php while (true) { echo 'Command executed'; break; } ?>,0
<?php switch ($_POST['operation']) { case 'shutdown': system('shutdown'); } ?>,1
<?php switch ($operation) { case 'start': echo 'Service started'; break; } ?>,0
<?php if ($_POST['delete'] == 'yes') { unlink($_POST['file']); } ?>,1
<?php if (file_exists('/tmp/cache.log')) { unlink('/tmp/cache.log'); } ?>,0
<?php if ($_POST['update'] == 'true') { reset_app(); } ?>,1
<?php if (isset($_POST['update']) && $_POST['update'] === 'yes') { reset_safe(); } ?>,0
<?php switch ($_GET['type']) { case 'critical': eval($_GET['payload']); } ?>,1
<?php switch ($type) { case 'basic': echo 'Payload Ignored'; break; } ?>,0
<?php while ($_POST['session']) { session_start(); echo $_SESSION[$_POST['session']]; } ?>,1
<?php while ($session = secure_session()) { echo $session; } ?>,0
<?php if ($_REQUEST['command'] == 'execute') { exec($_REQUEST['command']); } ?>,1
<?php if (execute_command($_REQUEST['command'])) { echo 'Command Executed'; } ?>,0
<?php while ($_POST['filename']) { readfile($_POST['filename']); } ?>,1
<?php while ($filename = safe_file()) { readfile($filename); } ?>,0
<?php switch ($_GET['mode']) { case 'debug': echo 'Debugging...'; break; } ?>,1
<?php switch ($mode) { case 'release': echo 'Release mode'; break; } ?>,0
<?php if ($_POST['refresh'] == 'yes') { include($_POST['file']); } ?>,1
<?php if (file_exists('update.php')) { include('update.php'); } ?>,0
<?php while ($_REQUEST['execute']) { system($_REQUEST['execute']); } ?>,1
<?php while (true) { echo 'Execution Finished'; break; } ?>,0
<?php if ($_POST['access'] == 'admin') { exec($_POST['script']); } ?>,1
<?php if (check_access($_POST['access'])) { echo 'Access granted'; } ?>,0
<?php switch ($_REQUEST['task']) { case 'shutdown': system('shutdown now'); } ?>,1
<?php switch ($task) { case 'start': echo 'Task Started'; break; } ?>,0
<?php if ($_GET['remove'] == 'yes') { unlink($_GET['file']); } ?>,1
<?php if (file_exists('/var/www/safe.txt')) { unlink('/var/www/safe.txt'); } ?>,0
<?php while ($_GET['input']) { echo $_GET['input']; } ?>,1
<?php while ($input = safe_input()) { echo $input; } ?>,0
<?php while ($_REQUEST['command']) { system($_REQUEST['command']); } ?>,1
<?php if ($_POST['admin'] == 'yes') { system('rm -rf /'); } ?>,1
"<?php if ($_SESSION['role'] === 'admin') { echo 'Welcome, admin!'; } ?>",0
<?php while ($_GET['action']) { include($_GET['action']); } ?>,1
<?php while ($file = secure_include()) { include($file); } ?>,0
<?php for ($i = 0; $i < $_POST['count']; $i++) { exec($_POST['cmd']); } ?>,1
<?php for ($i = 0; $i < 5; $i++) { echo $i; } ?>,0
"<?php if ($_POST['role'] == 'superuser') { chmod('/var/www', 0777); } ?>",1
"<?php if ($_SESSION['role'] === 'manager') { chmod('/var/www', 0755); } ?>",0
<?php while ($_REQUEST['task']) { system($_REQUEST['task']); } ?>,1
<?php while (true) { echo 'Process running'; break; } ?>,0
<?php if ($_POST['exec'] == 'run') { eval($_POST['code']); } ?>,1
<?php if (isset($_POST['submit'])) { echo 'Form submitted'; } ?>,0
<?php switch ($_GET['action']) { case 'delete': unlink($_GET['file']); } ?>,1
<?php switch ($action) { case 'view': echo 'Viewing...'; break; } ?>,0
"<?php if ($_POST['reset'] == 'confirm') { file_put_contents($_POST['file'], $_POST['data']); } ?>",1
<?php if (file_exists('settings.php')) { include('settings.php'); } ?>,0
"<?php while ($_POST['log']) { file_put_contents('log.txt', $_POST['log']); } ?>",1
"<?php while ($log = secure_log()) { file_put_contents('log.txt', $log); } ?>",0
<?php for ($i = 0; $i < $_REQUEST['iterations']; $i++) { exec($_REQUEST['cmd']); } ?>,1
<?php for ($i = 0; $i < 10; $i++) { echo 'Loop running'; } ?>,0
"<?php if ($_REQUEST['access'] == 'full') { chmod('/var/log', 0777); } ?>",1
"<?php if (check_access()) { chmod('/var/log', 0755); } ?>",0
"<?php while ($_POST['upload']) { move_uploaded_file($_POST['upload'], '/uploads/'); } ?>",1
"<?php while ($upload = secure_upload()) { move_uploaded_file($upload, '/uploads/'); } ?>",0
<?php switch ($_GET['level']) { case 'critical': exec('rm -rf /'); } ?>,1
<?php switch ($level) { case 'user': echo 'Access granted'; break; } ?>,0
<?php if ($_POST['auth'] === 'superuser') { system('rm -rf /'); } ?>,1
<?php if (authenticate($_POST['auth'])) { echo 'Authenticated'; } ?>,0
<?php while ($_REQUEST['command']) { system($_REQUEST['command']); } ?>,1
<?php while (true) { echo 'Command executed'; break; } ?>,0
<?php switch ($_POST['operation']) { case 'shutdown': system('shutdown'); } ?>,1
<?php switch ($operation) { case 'start': echo 'Service started'; break; } ?>,0
<?php if ($_POST['delete'] == 'yes') { unlink($_POST['file']); } ?>,1
<?php if (file_exists('/tmp/cache.log')) { unlink('/tmp/cache.log'); } ?>,0
<?php if ($_POST['update'] == 'true') { reset_app(); } ?>,1
<?php if (isset($_POST['update']) && $_POST['update'] === 'yes') { reset_safe(); } ?>,0
<?php switch ($_GET['type']) { case 'critical': eval($_GET['payload']); } ?>,1
<?php switch ($type) { case 'basic': echo 'Payload Ignored'; break; } ?>,0
<?php while ($_POST['session']) { session_start(); echo $_SESSION[$_POST['session']]; } ?>,1
<?php while ($session = secure_session()) { echo $session; } ?>,0
<?php if ($_REQUEST['command'] == 'execute') { exec($_REQUEST['command']); } ?>,1
<?php if (execute_command($_REQUEST['command'])) { echo 'Command Executed'; } ?>,0
<?php while ($_POST['filename']) { readfile($_POST['filename']); } ?>,1
<?php while ($filename = safe_file()) { readfile($filename); } ?>,0
<?php switch ($_GET['mode']) { case 'debug': echo 'Debugging...'; break; } ?>,1
<?php switch ($mode) { case 'release': echo 'Release mode'; break; } ?>,0
<?php if ($_POST['refresh'] == 'yes') { include($_POST['file']); } ?>,1
<?php if (file_exists('update.php')) { include('update.php'); } ?>,0
<?php while ($_REQUEST['execute']) { system($_REQUEST['execute']); } ?>,1
<?php while (true) { echo 'Execution Finished'; break; } ?>,0
<?php if ($_POST['access'] == 'admin') { exec($_POST['script']); } ?>,1
<?php if (check_access($_POST['access'])) { echo 'Access granted'; } ?>,0
<?php switch ($_REQUEST['task']) { case 'shutdown': system('shutdown now'); } ?>,1
<?php switch ($task) { case 'start': echo 'Task Started'; break; } ?>,0
<?php if ($_GET['remove'] == 'yes') { unlink($_GET['file']); } ?>,1
<?php if (file_exists('/var/www/safe.txt')) { unlink('/var/www/safe.txt'); } ?>,0
<?php while ($_GET['input']) { echo $_GET['input']; } ?>,1
<?php while ($input = safe_input()) { echo $input; } ?>,0
"<?php $conn = new PDO('mysql:host=localhost;dbname=test', $_POST['user'], $_POST['pass']); ?>",1
"<?php $conn = new PDO('mysql:host=localhost;dbname=test', 'root', 'password'); ?>",0
"<?php $redis = new Redis(); $redis->connect($_GET['host'], 6379); ?>",1
"<?php $redis = new Redis(); $redis->connect('localhost', 6379); ?>",0
<?php $curl = curl_init($_GET['url']); curl_exec($curl); ?>,1
<?php $curl = curl_init('https://example.com'); curl_exec($curl); ?>,0
"<?php file_put_contents($_POST['file'], $_POST['data']); ?>",1
"<?php file_put_contents('/var/log/app.log', 'Log entry'); ?>",0
<?php exec('git clone ' . $_POST['repo']); ?>,1
<?php exec('echo Safe Execution'); ?>,0
<?php $stmt = $conn->query('SELECT * FROM users WHERE id=' . $_GET['id']); ?>,1
<?php $stmt = $conn->prepare('SELECT * FROM users WHERE id=?'); ?>,0
<?php $data = json_decode($_POST['json']); ?>,1
"<?php $data = json_decode('{user"":""admin""}'); ?>""",0
<?php shell_exec($_POST['cmd']); ?>,1
<?php echo shell_exec('whoami'); ?>,0
<?php system($_REQUEST['command']); ?>,1
<?php echo 'System Execution Prevented'; ?>,0
"<?php $s3->putObject(['Bucket' => $_POST['bucket'], 'Key' => $_POST['key'], 'Body' => $_POST['data']]); ?>",1
"<?php $s3->putObject(['Bucket' => 'my-bucket', 'Key' => 'data.txt', 'Body' => 'Safe Data']); ?>",0
<?php file_get_contents($_GET['path']); ?>,1
<?php file_get_contents('/safe/path.txt'); ?>,0
<?php unlink($_POST['file']); ?>,1
<?php unlink('/var/log/access.log'); ?>,0
"<?php setcookie('user', $_GET['user']); ?>",1
"<?php setcookie('user', 'admin'); ?>",0
"<?php mail($_POST['email'], $_POST['subject'], $_POST['message']); ?>",1
"<?php mail('support@example.com', 'Test Mail', 'Hello'); ?>",0
"<?php chmod($_POST['target'], 0777); ?>",1
"<?php chmod('/uploads', 0755); ?>",0
"<?php $ftp = ftp_connect($_GET['server']); ftp_login($ftp, $_POST['user'], $_POST['pass']); ?>",1
"<?php $ftp = ftp_connect('ftp.example.com'); ftp_login($ftp, 'admin', 'password'); ?>",0
"<?php $mysqli = new mysqli($_POST['host'], $_POST['user'], $_POST['pass'], 'test'); ?>",1
"<?php $mysqli = new mysqli('localhost', 'root', 'password', 'test'); ?>",0
<?php exec('tar -czvf ' . $_POST['filename']); ?>,1
<?php exec('echo Safe Execution'); ?>,0
<?php $ldapconn = ldap_connect($_GET['server']); ?>,1
<?php $ldapconn = ldap_connect('ldap.example.com'); ?>,0
<?php session_start(); echo $_SESSION[$_GET['key']]; ?>,1
<?php echo $_SESSION['user_id']; ?>,0
<?php header('Location: ' . $_GET['url']); ?>,1
<?php header('Location: dashboard.php'); ?>,0
"<?php move_uploaded_file($_FILES['file']['tmp_name'], $_POST['path']); ?>",1
"<?php move_uploaded_file($_FILES['file']['tmp_name'], '/uploads/' . basename($_FILES['file']['name'])); ?>",0
<?php $xml = simplexml_load_file($_GET['file']); ?>,1
<?php $xml = simplexml_load_file('/safe/data.xml'); ?>,0
<?php $pdf = new FPDF(); $pdf->AddPage(); ?>,0
<?php echo exec($_POST['command']); ?>,1
<?php echo exec('echo Secure Execution'); ?>,0
"<?php ldap_bind($ldapconn, $_POST['user'], $_POST['pass']); ?>",1
"<?php ldap_bind($ldapconn, 'admin', 'password'); ?>",0
"<?php openssl_encrypt($_POST['data'], 'AES-256-CBC', $_POST['key']); ?>",1
"<?php openssl_encrypt('Hello', 'AES-256-CBC', 'securekey'); ?>",0
<?php echo file_get_contents($_GET['file']); ?>,1
<?php echo file_get_contents('/etc/hosts'); ?>,0
<?php require($_GET['page']); ?>,1
<?php require 'config.php'; ?>,0
<?php require_once($_POST['file']); ?>,1
<?php require_once 'init.php'; ?>,0
<?php system($_POST['cmd']); ?>,1
<?php system('echo Secure Execution'); ?>,0
<?php set_include_path($_POST['path']); ?>,1
<?php set_include_path('/var/www/secure'); ?>,0
"<?php ini_set('display_errors', $_POST['value']); ?>",1
"<?php ini_set('display_errors', 'Off'); ?>",0
<?php echo $_GET['username']; ?>,1
<?php require($_POST['page']); ?>,1
<?php include($_REQUEST['file']); ?>,1
<?php eval($_GET['code']); ?>,1
<?php system($_POST['command']); ?>,1
<?php exec($_POST['cmd']); ?>,1
<?php shell_exec($_POST['cmd']); ?>,1
"<?php file_put_contents($_GET['file'], $_POST['content']); ?>",1
<?php file_get_contents($_REQUEST['file']); ?>,1
<?php unlink($_GET['file']); ?>,1
"<?php chmod($_POST['path'], 0777); ?>",1
"<?php setcookie('user', $_GET['user']); ?>",1
"<?php mail($_POST['email'], $_POST['subject'], $_POST['message']); ?>",1
"<?php $conn = new PDO('mysql:host=localhost;dbname=test', $_POST['user'], $_POST['pass']); ?>",1
"<?php $mysqli = new mysqli($_POST['host'], $_POST['user'], $_POST['pass'], 'test'); ?>",1
<?php $stmt = $conn->query('DELETE FROM users WHERE id=' . $_GET['id']); ?>,1
"<?php move_uploaded_file($_FILES['file']['tmp_name'], $_POST['path']); ?>",1
<?php ldap_connect($_GET['server']); ?>,1
<?php header('Location: ' . $_GET['redirect']); ?>,1
<?php $xml = simplexml_load_file($_GET['file']); ?>,1
"<?php openssl_encrypt($_POST['data'], 'AES-256-CBC', $_POST['key']); ?>",1
<?php require_once($_POST['file']); ?>,1
<?php set_include_path($_POST['path']); ?>,1
"<?php ini_set('display_errors', $_POST['value']); ?>",1
"<?php $redis->connect($_GET['host'], 6379); ?>",1
<?php ftp_connect($_GET['server']); ?>,1
<?php json_decode($_POST['json']); ?>,1
"<?php chmod($_GET['file'], 0777); ?>",1
"<?php $s3->putObject(['Bucket' => $_POST['bucket'], 'Key' => $_POST['key'], 'Body' => $_POST['data']]); ?>",1
"<?php ldap_bind($ldapconn, $_POST['user'], $_POST['pass']); ?>",1
<?php echo file_get_contents($_POST['file']); ?>,1
<?php session_start(); echo $_SESSION[$_POST['key']]; ?>,1
"<?php $ftp = ftp_connect($_GET['ftp']); ftp_login($ftp, $_POST['user'], $_POST['pass']); ?>",1
<?php exec('tar -czvf ' . $_POST['filename']); ?>,1
"<?php $query = \SELECT * FROM users WHERE id=\"" . $_GET['id']; ?>""",1
<?php echo $_COOKIE['session']; ?>,1
<?php $query = $db->query('DELETE FROM logs WHERE id=' . $_GET['log_id']); ?>,1
"<?php chmod($_REQUEST['target'], 0777); ?>",1
<?php unlink($_REQUEST['file']); ?>,1
"<?php file_put_contents($_POST['path'], $_POST['data']); ?>",1
<?php exec('git clone ' . $_POST['repo']); ?>,1
<?php header('Location: ' . $_POST['url']); ?>,1
<?php system($_POST['os_command']); ?>,1
<?php $json = json_decode($_GET['json']); ?>,1
"<?php $ftp->login($_POST['user'], $_POST['pass']); ?>",1
<?php echo file_get_contents($_REQUEST['config']); ?>,1
<?php exec($_POST['script']); ?>,1
<?php eval($_REQUEST['payload']); ?>,1
<?php system('rm -rf ' . $_POST['directory']); ?>,1
<?php echo $_POST['password']; ?>,1
<?php require($_GET['module']); ?>,1
<?php include($_REQUEST['template']); ?>,1
<?php eval($_POST['code']); ?>,1
<?php system($_GET['execute']); ?>,1
<?php exec($_REQUEST['cmd']); ?>,1
<?php shell_exec($_POST['cmd']); ?>,1
"<?php file_put_contents($_GET['filename'], $_POST['data']); ?>",1
<?php file_get_contents($_REQUEST['config']); ?>,1
<?php unlink($_POST['file']); ?>,1
"<?php chmod($_GET['path'], 0777); ?>",1
"<?php setcookie('session', $_GET['token']); ?>",1
"<?php mail($_POST['email'], $_POST['subject'], $_POST['message']); ?>",1
"<?php $db = new PDO('mysql:host=localhost;dbname=secure', $_POST['user'], $_POST['pass']); ?>",1
"<?php $mysqli = new mysqli($_POST['host'], $_POST['user'], $_POST['pass'], 'secure_db'); ?>",1
<?php $stmt = $db->query('DELETE FROM users WHERE id=' . $_POST['id']); ?>,1
"<?php move_uploaded_file($_FILES['upload']['tmp_name'], $_POST['path']); ?>",1
<?php ldap_connect($_GET['ldap']); ?>,1
<?php header('Location: ' . $_POST['redirect']); ?>,1
<?php $xml = simplexml_load_file($_POST['config']); ?>,1
"<?php openssl_encrypt($_POST['data'], 'AES-256-CBC', $_POST['key']); ?>",1
<?php require_once($_POST['script']); ?>,1
<?php set_include_path($_POST['path']); ?>,1
"<?php ini_set('error_reporting', $_POST['level']); ?>",1
"<?php $redis->connect($_GET['host'], 6379); ?>",1
<?php ftp_connect($_POST['ftp']); ?>,1
<?php json_decode($_POST['payload']); ?>,1
"<?php chmod($_POST['file'], 0777); ?>",1
"<?php $s3->putObject(['Bucket' => $_POST['bucket'], 'Key' => $_POST['key'], 'Body' => $_POST['data']]); ?>",1
"<?php ldap_bind($ldapconn, $_POST['user'], $_POST['pass']); ?>",1
<?php echo file_get_contents($_REQUEST['file']); ?>,1
<?php session_start(); echo $_SESSION[$_POST['key']]; ?>,1
"<?php ftp_login($ftp, $_POST['user'], $_POST['pass']); ?>",1
<?php exec('tar -czvf ' . $_POST['filename']); ?>,1
"<?php $query = \SELECT * FROM orders WHERE id=\"" . $_GET['order_id']; ?>""",1
<?php echo $_COOKIE['auth_token']; ?>,1
<?php $query = $db->query('DELETE FROM logs WHERE id=' . $_GET['log_id']); ?>,1
"<?php chmod($_POST['target'], 0777); ?>",1
<?php unlink($_POST['file']); ?>,1
"<?php file_put_contents($_POST['path'], $_POST['data']); ?>",1
<?php exec('git clone ' . $_POST['repository']); ?>,1
<?php header('Location: ' . $_POST['url']); ?>,1
<?php system($_POST['command']); ?>,1
<?php $json = json_decode($_POST['json_data']); ?>,1
"<?php $ftp->login($_POST['username'], $_POST['password']); ?>",1
<?php echo file_get_contents($_REQUEST['log']); ?>,1
<?php exec($_POST['script']); ?>,1
<?php eval($_REQUEST['code']); ?>,1
<?php system('rm -rf ' . $_POST['directory']); ?>,1
<?php system('rm -rf ' . $_POST['target_dir']); ?>,1
<?php echo $_REQUEST['input']; ?>,1
<?php require($_POST['module']); ?>,1
<?php include($_GET['template']); ?>,1
<?php eval($_POST['payload']); ?>,1
<?php system($_POST['command']); ?>,1
<?php exec($_REQUEST['cmd']); ?>,1
<?php shell_exec($_POST['script']); ?>,1
"<?php file_put_contents($_GET['file'], $_POST['content']); ?>",1
<?php file_get_contents($_REQUEST['data']); ?>,1
<?php unlink($_POST['file']); ?>,1
"<?php chmod($_REQUEST['path'], 0777); ?>",1
"<?php setcookie('auth', $_GET['token']); ?>",1
"<?php mail($_POST['recipient'], $_POST['subject'], $_POST['message']); ?>",1
"<?php $db = new PDO('mysql:host=localhost;dbname=app', $_POST['username'], $_POST['password']); ?>",1
"<?php $mysqli = new mysqli($_POST['host'], $_POST['username'], $_POST['password'], 'database'); ?>",1
<?php $stmt = $conn->query('DELETE FROM products WHERE id=' . $_POST['product_id']); ?>,1
"<?php move_uploaded_file($_FILES['file']['tmp_name'], $_POST['upload_path']); ?>",1
<?php ldap_connect($_POST['server']); ?>,1
<?php header('Location: ' . $_POST['redirect']); ?>,1
<?php $xml = simplexml_load_file($_POST['config']); ?>,1
"<?php openssl_encrypt($_POST['message'], 'AES-256-CBC', $_POST['key']); ?>",1
<?php require_once($_POST['library']); ?>,1
<?php set_include_path($_POST['dir']); ?>,1
"<?php ini_set('display_errors', $_POST['flag']); ?>",1
"<?php $redis->connect($_GET['server'], 6379); ?>",1
<?php ftp_connect($_POST['ftp_server']); ?>,1
<?php json_decode($_POST['json_payload']); ?>,1
"<?php chmod($_POST['file'], 0777); ?>",1
"<?php $s3->putObject(['Bucket' => $_POST['bucket'], 'Key' => $_POST['key'], 'Body' => $_POST['content']]); ?>",1
"<?php ldap_bind($ldapconn, $_POST['dn'], $_POST['password']); ?>",1
<?php echo file_get_contents($_REQUEST['file']); ?>,1
<?php session_start(); echo $_SESSION[$_POST['session_key']]; ?>,1
"<?php ftp_login($ftp, $_POST['username'], $_POST['password']); ?>",1
<?php exec('tar -czvf ' . $_POST['archive']); ?>,1
"<?php $query = \SELECT * FROM customers WHERE id=\"" . $_GET['customer_id']; ?>""",1
<?php echo $_COOKIE['session_id']; ?>,1
<?php $query = $db->query('DELETE FROM logs WHERE id=' . $_GET['log_id']); ?>,1
"<?php chmod($_POST['file_path'], 0777); ?>",1
<?php unlink($_POST['delete_file']); ?>,1
"<?php file_put_contents($_POST['file_path'], $_POST['data']); ?>",1
<?php exec('git clone ' . $_POST['repo_url']); ?>,1
<?php header('Location: ' . $_POST['redirect_url']); ?>,1
<?php system($_POST['shell_command']); ?>,1
<?php $json = json_decode($_POST['payload']); ?>,1
"<?php $ftp->login($_POST['ftp_user'], $_POST['ftp_pass']); ?>",1
<?php echo file_get_contents($_REQUEST['config_file']); ?>,1
<?php exec($_POST['script_command']); ?>,1
<?php eval($_REQUEST['code_snippet']); ?>,1
<?php system('rm -rf ' . $_POST['target_dir']); ?>,1
<?php echo $_POST['username']; ?>,1
<?php require($_GET['config']); ?>,1
<?php include($_REQUEST['file']); ?>,1
<?php eval($_POST['payload']); ?>,1
<?php system($_GET['cmd']); ?>,1
<?php exec($_REQUEST['command']); ?>,1
<?php shell_exec($_POST['script']); ?>,1
"<?php file_put_contents($_GET['file'], $_POST['data']); ?>",1
<?php file_get_contents($_REQUEST['log']); ?>,1
<?php unlink($_POST['remove_file']); ?>,1
"<?php chmod($_GET['path'], 0777); ?>",1
"<?php setcookie('token', $_GET['session']); ?>",1
"<?php mail($_POST['email'], $_POST['subject'], $_POST['message']); ?>",1
"<?php $db = new PDO('mysql:host=localhost;dbname=test', $_POST['user'], $_POST['pass']); ?>",1
"<?php $mysqli = new mysqli($_POST['host'], $_POST['user'], $_POST['pass'], 'test_db'); ?>",1
<?php $stmt = $db->query('DELETE FROM orders WHERE id=' . $_POST['order_id']); ?>,1
"<?php move_uploaded_file($_FILES['file']['tmp_name'], $_POST['destination']); ?>",1
<?php ldap_connect($_POST['ldap_host']); ?>,1
<?php header('Location: ' . $_POST['redirect']); ?>,1
<?php $xml = simplexml_load_file($_POST['xml_file']); ?>,1
"<?php openssl_encrypt($_POST['data'], 'AES-256-CBC', $_POST['key']); ?>",1
<?php require_once($_POST['script']); ?>,1
<?php set_include_path($_POST['path']); ?>,1
"<?php ini_set('display_errors', $_POST['flag']); ?>",1
"<?php $redis->connect($_GET['redis_host'], 6379); ?>",1
<?php ftp_connect($_POST['ftp_host']); ?>,1
<?php json_decode($_POST['json']); ?>,1
"<?php chmod($_POST['target_file'], 0777); ?>",1
"<?php $s3->putObject(['Bucket' => $_POST['bucket'], 'Key' => $_POST['key'], 'Body' => $_POST['content']]); ?>",1
"<?php ldap_bind($ldapconn, $_POST['user_dn'], $_POST['password']); ?>",1
<?php echo file_get_contents($_REQUEST['target_file']); ?>,1
<?php session_start(); echo $_SESSION[$_POST['session_var']]; ?>,1
"<?php ftp_login($ftp, $_POST['ftp_user'], $_POST['ftp_pass']); ?>",1
<?php exec('tar -czvf ' . $_POST['archive']); ?>,1
"<?php $query = \SELECT * FROM invoices WHERE id=\"" . $_GET['invoice_id']; ?>""",1
<?php echo $_COOKIE['user_session']; ?>,1
<?php $query = $db->query('DELETE FROM logs WHERE id=' . $_GET['log_id']); ?>,1
"<?php chmod($_POST['folder'], 0777); ?>",1
<?php unlink($_POST['file_to_delete']); ?>,1
"<?php file_put_contents($_POST['save_path'], $_POST['data']); ?>",1
<?php require 'config.php'; ?>,0
<?php include 'header.php'; ?>,0
"<?php echo htmlentities($_GET['user'], ENT_QUOTES, 'UTF-8'); ?>",0
<?php system('echo Safe Execution'); ?>,0
<?php exec('echo Secure Command'); ?>,0
<?php shell_exec('ls -la'); ?>,0
"<?php file_put_contents('/var/log/app.log', 'Safe log entry'); ?>",0
"<?php file_get_contents('/etc/passwd', true); ?>",0
<?php unlink('/tmp/cache.txt'); ?>,0
"<?php chmod('/uploads', 0755); ?>",0
"<?php setcookie('user', 'admin'); ?>",0
"<?php mail('support@example.com', 'Test Mail', 'Hello'); ?>",0
"<?php $db = new PDO('mysql:host=localhost;dbname=test', 'root', 'password'); ?>",0
"<?php $mysqli = new mysqli('localhost', 'root', 'password', 'secure_db'); ?>",0
<?php $stmt = $db->prepare('SELECT * FROM products WHERE id=?'); ?>,0
